REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2023,112.17670560000002
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2024,118.9474848
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2025,126.13769280000002
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2027,11.045378839074802
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2028,127.01314267278804
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2029,157.9606704
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2030,163.1451888
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2031,167.95442879999996
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2032,173.9714976
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2033,179.7646608
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2034,185.3339184
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2036,195.7944096
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2038,206.4157344
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2039,211.3668864
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2040,215.85761280000003
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2041,220.3231104
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2042,225.4666320000001
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2043,230.6700720000001
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2044,235.9302768000001
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2045,241.2440928000001
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2046,246.60836640000005
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2047,252.01994400000004
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2048,257.4725184
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2049,262.962936
GLOBAL,S1D4,PWRBIOINDSO,1,ELCINDSO00,2050,268.481736
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2023,95.9829696
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2024,101.877048
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2025,108.32616000000002
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2026,115.5983616
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2027,122.61196800000002
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2028,129.8778624
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2029,136.1030688
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2030,138.2790528
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2031,140.05137599999998
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2032,143.94291839999997
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2033,17.6086631021804
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2034,150.86822399999997
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2035,153.90198719999998
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2036,156.65192639999998
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2037,159.74876159999997
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2038,162.53023679999995
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2039,164.99950559999996
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2040,167.15341439999997
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2041,168.9919632
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2042,171.2467872
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2043,173.4070032
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2044,175.8132
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2045,178.6892832
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2046,182.0983248
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2047,185.9583312
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2048,190.19992319999997
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2049,194.7694896
GLOBAL,S1D4,PWRBIOINDWE,1,ELCINDWE00,2050,199.62288
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2023,1.387584
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2024,1.1100671999999998
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2025,1.702944
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2026,2.175984
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2027,2.8067040000000003
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2028,3.4374240000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2029,4.068144
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2030,4.698864
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2031,5.3295840000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2032,5.3295840000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2033,5.3295840000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2034,5.3295840000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2035,5.3295840000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2036,5.4431136
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2037,5.566104
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2038,5.6954016
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2039,5.8278528000000005
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2040,5.963457600000001
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2041,6.1053696
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2042,6.247281600000001
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2043,6.3923472000000015
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2044,6.540566400000001
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2045,6.685632000000002
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2046,6.685632000000002
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2047,6.685632000000002
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2048,6.685631999999999
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2049,6.685632000000002
GLOBAL,S1D4,PWRBIOLKAXX,1,ELCLKAXX00,2050,6.685631999999999
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2025,0.015768
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2026,0.031536
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2027,0.0504575999999374
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2028,0.0693792
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2029,0.0914544
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2030,0.1166831999999971
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2031,0.141912
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2032,0.1702944
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2033,0.2018303999999915
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2034,0.2207519999999902
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2035,0.2396736000000032
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2036,0.2585951999999949
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2037,0.2775167999999936
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2038,0.2964383999999924
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2039,0.3153599999999912
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2040,0.334281599999997
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2041,0.3532031999999958
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2042,0.3721247999999945
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2043,0.3910463999999933
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2044,0.4099679999999921
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2045,0.4288895999999908
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2046,0.4478111999990375
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2047,0.4698863999999998
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2048,0.4951151999999998
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2049,0.5266511999991507
GLOBAL,S1D4,PWRBIONPLXX,1,ELCNPLXX00,2050,0.5613407999999998
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2023,179.219088
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2024,179.219088
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2025,184.26494497291608
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2026,220.846608
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2027,220.846608
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2028,220.846608
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2029,215.7251616
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2030,210.6068688
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2031,205.4854224
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2032,200.363976
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2033,202.965696
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2034,205.551648
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2035,208.0966032
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2036,210.5753328
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2037,212.962608
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2038,215.2205856
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2039,217.314576
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2040,219.20988960000005
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2041,220.86552960000003
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2042,220.6195488
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2043,222.1648128
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2044,224.6876928
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2045,227.0655072
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2046,227.7403776
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2047,223.82991360000003
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2048,218.7116208
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2049,213.5901744
GLOBAL,S1D4,PWRCOABGDXX,2,ELCBGDXX01,2050,208.46872800000003
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2023,882.9881953949703
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2024,1112.1033455596842
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2025,1173.5679054763086
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2026,1258.822512
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2027,1300.4500320000002
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2028,1392.535152
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2029,1434.8848464
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2030,1477.9945584
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2031,1475.0301744
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2032,1495.0492272
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2033,1509.9152976000005
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2034,1476.257775409033
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2035,1742.3829216000004
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2036,1741.7995056000002
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2037,1747.2741552000002
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2038,1746.9241056000003
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2039,1740.755664
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2040,1728.7625232
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2041,1712.6633952
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2042,1715.5331712
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2043,1735.331472
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2044,1770.7117104
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2045,1819.4569056000005
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2046,1884.1088592
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2047,1950.5268288000004
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2048,1964.5035840000007
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2049,1931.1668784
GLOBAL,S1D4,PWRCOAINDEA,2,ELCINDEA01,2050,1897.8301728
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2023,23.652
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2025,26.5091616
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2026,28.1238048
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2027,29.7447552
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2028,31.4508528
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2029,32.1288768
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2030,32.6492208
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2031,33.0844176
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2032,33.790824
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2033,34.434158399999994
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2034,35.008113599999994
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2035,35.5221504
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2036,35.973115199999995
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2037,36.6669072
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2038,37.2881664
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2039,37.8337392
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2040,38.3036256
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2041,38.694672
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2042,39.2907024
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2043,39.89934720000001
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2044,40.5174528
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2045,41.1481728
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2046,42.07533120000001
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2047,43.3683072
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2048,45.0207936
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2049,47.039097600000005
GLOBAL,S1D4,PWRCOAINDNE,2,ELCINDNE01,2050,49.413758400000006
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2023,1383.3528136419634
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2024,1410.3423633891307
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2025,1446.39864
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2026,1467.2124
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2027,1467.2124
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2028,1467.2124
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2029,1501.5740256
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2030,1526.1752592
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2031,1548.8054928
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2032,1585.1381184000002
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2033,1618.1468496000002
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2034,1647.8285328000002
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2035,1674.1863216000002
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2036,1697.2202160000004
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2037,1725.8801328000002
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2038,1750.926024
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2039,1772.3578896
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2040,1784.4677136000005
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2041,1798.4539296
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2042,1821.4058304
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2043,1844.9411472
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2044,1867.0163472
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2045,1886.357376
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2046,1910.6495568
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2047,1935.1151856
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2048,1962.4632048
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2049,1996.2950256
GLOBAL,S1D4,PWRCOAINDNO,2,ELCINDNO01,2050,2036.0934576
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2023,590.0853885762574
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2024,614.1122238220797
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2025,530.2289893713031
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2026,954.2811315082542
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2027,745.4840179405234
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2028,650.9876305772568
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2029,890.8113177616874
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2030,625.9117486776825
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2031,623.2666831043964
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2032,603.0346837768774
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2033,616.090692728699
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2034,697.5765681910207
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2035,1041.4901918697951
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2036,690.6806952388188
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2037,1384.5470978062249
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2038,1057.2634779657271
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2039,1224.9883044005487
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2040,1338.604426171534
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2041,1259.4416141036686
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2042,1146.1278139604851
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2043,1167.242457928508
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2044,1329.2258847333003
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2045,1504.9551542504892
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2046,1713.56239433888
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2047,1850.073174159701
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2048,1878.5060317597013
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2049,1907.399314959701
GLOBAL,S1D4,PWRCOAINDSO,2,ELCINDSO01,2050,1841.3566197385096
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2023,1393.1496104626792
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2024,1479.6678463540306
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2025,1574.330051347981
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2026,1669.4810123970312
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2027,1903.3654060902077
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2028,2071.4525996836087
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2029,2395.0214155741014
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2030,2434.594971135904
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2031,2602.119789590085
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2032,2742.915734379593
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2033,3016.5697728000005
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2034,3032.8518096000007
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2035,3147.1445808000003
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2036,3147.3716400000003
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2037,3157.3622448
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2038,3158.4975408000005
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2039,3150.774374400001
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2040,3134.1927456000008
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2041,3108.749500800001
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2042,3095.0124192000007
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2043,3078.6357744
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2044,3069.174974400001
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2045,3072.9529872000016
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2046,3091.761057600002
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2047,3123.2245248000013
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2048,3165.4764576000007
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2049,3216.996820800001
GLOBAL,S1D4,PWRCOAINDWE,2,ELCINDWE01,2050,3276.4737168000006
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2023,23.909972888634368
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2024,25.54416
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2025,21.71748387833263
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2026,25.54416
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2027,24.506938907668367
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2028,24.99832123016881
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2029,24.8156784
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2030,24.0840432
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2031,23.3555616
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2032,22.6239264
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2033,21.8954448
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2034,21.1638096
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2035,20.435328
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2036,19.7068464
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2037,18.9752112
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2038,18.2467296
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2039,17.5150944
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2040,16.7866128
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2041,16.0549776
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2042,15.326496
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2043,17.281728
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2044,19.300032
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2045,21.239496
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2046,20.5078608
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2047,19.7793792
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2048,19.047744
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2049,18.3192624
GLOBAL,S1D4,PWRCOALKAXX,2,ELCLKAXX01,2050,17.5907808
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2023,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2024,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2025,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2026,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2027,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2028,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2029,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2030,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2031,11.211048
GLOBAL,S1D4,PWRCSPINDNO,1,ELCINDNO00,2032,14.364648
